company_id,main_type,sub_type,short_name,trading_date,price_high,price_low,close_price,open_price,trade_volume,share_volume,turnover,return_1d,return_5d,return_20d,sma_10,sma_20,sma_50,close_sma10_ratio,close_sma20_ratio,close_sma50_ratio,rsi_14,macd,macd_signal,macd_histogram,volatility_20,volume_ratio,turnover_ratio,trade_volume_ratio,future_return_30,target_up
LIOC,N,0.0,LANKA IOC,2024-01-12,104.75,103.0,103.0,103.75,77,117970.0,12185238.25,-0.0048309178743961,-0.0283018867924528,1.2489082969432317,96.23,67.33500000000001,63.286,1.0703522809934531,1.529665107299324,1.6275321556110356,74.42333111140832,14.725256036542746,9.615058567827932,5.110197468714812,0.5204992137044313,0.2241754516383791,0.4994300244866491,0.2464394303088494,0.0194174757281553,1
CONN,N,0.0,HAYLEYS LEISURE,2024-01-12,22.3,22.0,22.2,22.0,19,110451.0,2462457.2,0.009090909090909,0.0521327014218009,0.009090909090909,21.770000000000003,21.34,21.612,1.0197519522278362,1.0402999062792877,1.0272071071626874,55.71769096909468,0.1602414588192502,-0.0044768076619543,0.1647182664812045,0.0266053937491324,1.8205523583315684,1.9460016833503488,0.8225108225108224,-0.099099099099099,0
JKH,N,0.0,JKH,2024-01-12,186.5,185.0,186.0,186.0,84,433120.0,80439700.0,0.0026954177897573,-0.0184696569920844,0.273972602739726,184.1,169.5375,159.005,1.0103204780010864,1.097102410971024,1.1697745353919689,69.46084529727602,9.727119035032077,7.830293823284947,1.896825211747128,0.0718060588833486,0.7271608826663999,0.8277910457747635,0.5626255860683188,-0.0013440860215053,0
LLUB,N,0.0,CHEVRON,2024-01-12,94.2,92.9,93.5,92.9,45,126940.0,11812697.8,0.0053763440860215,-0.0157894736842105,-0.0137130801687763,92.9,92.975,105.03,1.0064585575888052,1.0056466792148429,0.8902218413786537,43.39072406223359,-2.699909403148112,-3.6524670917797377,0.9525576886316256,0.024024874463366,0.4532039437383041,0.4577130586435839,0.3099173553719008,0.1016042780748663,1
CCS,N,0.0,COLD STORES,2024-01-12,43.0,42.0,42.0,42.9,10,171361.0,7197582.0,-0.0140845070422535,-0.0117647058823529,-0.1549295774647887,42.040000000000006,43.535,284.796,0.9990485252140816,0.9647410129780636,0.1474739813761429,11.583184211197292,-58.91663233357873,-77.33041073988389,18.413778406305155,0.0460718674943824,7.610480337708653,7.553039124150012,0.3460207612456747,0.1785714285714285,1
COMB,N,0.0,COMMERCIAL BANK,2024-01-16,91.5,90.6,91.0,91.4,92,365108.0,33351843.0,-0.0054644808743169,-0.0421052631578947,0.1548223350253808,94.07,84.14,81.832,0.9673647283937492,1.08153078202995,1.112034411965979,58.9938731343802,3.800606099264442,2.907801493636852,0.8928046056275902,0.1275570887695602,1.218460795022408,1.3416185078233704,0.5190409026798307,-0.0252747252747252,0
CCS,N,0.0,COLD STORES,2024-01-16,43.8,42.2,42.9,43.8,10,963.0,41241.7,0.0214285714285713,0.0094117647058822,-0.0508849557522125,42.44,43.42,275.204,1.0108388312912346,0.9880239520958084,0.155884362145899,12.44863573314194,-54.93853240272655,-72.85203507245242,17.913502669725872,0.0420598961460898,0.0441893119682828,0.0448557755923682,0.4032258064516129,0.1421911421911422,1
LIOC,N,0.0,LANKA IOC,2024-01-16,104.75,101.0,101.0,103.0,149,379656.0,38624431.0,-0.0194174757281553,-0.0471698113207547,1.2696629213483148,103.25,70.16,64.142,0.9782082324455206,1.439566704675029,1.5746312868323409,72.01829978457884,14.585703219930068,10.60918749824836,3.9765157216817073,0.5203896662655226,0.8575206694450666,1.7579193724230149,0.535682185870933,0.0717821782178217,1
LLUB,N,0.0,CHEVRON,2024-01-16,94.0,93.2,93.6,93.2,40,34219.0,3197400.2,0.0010695187165774,-0.0042553191489361,0.0151843817787418,93.55,93.045,104.427,1.0005344735435595,1.0059648557149763,0.8963199172627769,43.65351582907521,-2.484182703171797,-3.41881021405815,0.9346275108863532,0.0231684342340051,0.1226270989798395,0.1243497369672946,0.2950940612320177,0.1030982905982906,1
JKH,N,0.0,JKH,2024-01-16,187.75,185.75,186.25,185.75,35,199784.0,37269606.0,0.0013440860215054,-0.0145502645502645,0.227347611202636,188.225,171.2625,159.54,0.9895072386771152,1.0875118604481426,1.1674188291337595,69.64026310244701,9.527899334317908,8.16981492549154,1.3580844088263682,0.0716086831483368,0.3409006076553673,0.3877200814274146,0.2572583608967291,-0.0067114093959731,0
CONN,N,0.0,HAYLEYS LEISURE,2024-01-17,22.0,21.5,22.0,21.7,17,19660.0,424976.8,-0.009009009009009,0.0,0.0476190476190476,21.87,21.39,21.616,1.005944215820759,1.0285179990649835,1.0177646188008882,53.64140756021936,0.1669997346591394,0.0298185008022644,0.137181233856875,0.0244306560258973,0.3576073413185633,0.3702383743944007,0.783410138248848,-0.05,0
CCS,N,0.0,COLD STORES,2024-01-17,43.5,42.0,43.3,42.0,8,2367.0,102002.5,0.0093240093240092,0.0188235294117646,-0.1163265306122449,42.53,43.135000000000005,265.545,1.018104867152598,1.0038251999536338,0.163060874804647,12.856901568275418,-51.16379846940672,-68.51438775184329,17.350589282436566,0.0370549826092742,0.1118778654818736,0.1146818555388747,0.3361344537815126,0.1293302540415704,1
LIOC,N,0.0,LANKA IOC,2024-01-17,102.75,98.8,99.3,100.75,266,77978.0,7779542.9,-0.0168316831683168,-0.0428915662650603,1.282758620689655,103.005,72.95,64.842,0.9640308722877532,1.361206305688828,1.531414823725363,69.94912337602682,14.174535591872512,11.32225711697319,2.8522784748993217,0.5203229636438453,0.1931222877083228,0.3790394392332561,1.0421155729676788,0.0725075528700906,1
JKH,N,0.0,JKH,2024-01-17,187.0,184.75,185.0,187.0,131,372517.0,68996708.5,-0.0067114093959731,-0.0120160213618157,0.1821086261980831,187.7,172.6875,160.035,0.9856153436334576,1.0712993123416577,1.1559971256287689,67.50477236105161,9.163520374108032,8.368556015214839,0.7949643588931927,0.0715834825606576,0.6283921082276305,0.7059998844466074,1.020646669263732,0.027027027027027,1
LLUB,N,0.0,CHEVRON,2024-01-17,93.7,93.0,93.4,93.5,41,40630.0,3797592.0,-0.002136752136752,-0.0063829787234042,0.0130151843817787,93.7,93.105,103.74,0.9967982924226254,1.003168465710757,0.9003277424330057,43.221363066705045,-2.302810699450518,-3.1956103111366234,0.8927996116861054,0.0231782558706123,0.1472228669035349,0.1493383342076495,0.3281312525010004,0.1054603854389721,1
COMB,N,0.0,COMMERCIAL BANK,2024-01-17,91.3,90.0,90.0,91.3,70,77539.0,6981862.3,-0.0109890109890109,-0.0455991516436903,0.16580310880829,93.38,84.78,81.98,0.9638038123795246,1.0615711252653928,1.0978287387167602,57.1119766632083,3.559056707978769,3.0380525365052358,0.5210041714735336,0.1274456399457038,0.2925495490023041,0.3142352589344593,0.435865504358655,-0.0177777777777777,0
COMB,N,0.0,COMMERCIAL BANK,2024-01-18,89.8,88.0,89.5,89.1,77,34071.0,3010210.1,-0.0055555555555555,-0.0407288317256162,0.1415816326530612,92.74,85.33500000000001,82.126,0.9650636187189991,1.0488076404757718,1.089788861018435,56.14753884912541,3.289363518703894,3.0883147329449674,0.2010487857589264,0.1275157370625448,0.1309797145018198,0.1377491243781511,0.4814004376367615,0.0055865921787709,1
LIOC,N,0.0,LANKA IOC,2024-01-18,99.0,97.5,98.4,99.0,137,749344.0,73474992.6,-0.0090634441087612,-0.0515662650602408,1.251716247139588,102.67,75.685,65.308,0.958410441219441,1.300125520248398,1.5067066821828872,68.82177333671629,13.619067671407224,11.781619227859998,1.837448443547224,0.5204601683442142,1.7767793810849433,3.1471723578072752,0.5622819618304945,0.1178861788617885,1
LLUB,N,0.0,CHEVRON,2024-01-18,93.6,93.0,93.5,93.0,40,51772.0,4840058.0,0.0010706638115631,0.0075431034482758,0.004296455424275,93.67,93.125,103.14,0.998185117967332,1.0040268456375838,0.9065348070583672,43.5224201374292,-2.1264900617834,-2.981786261265979,0.855296199482579,0.0230846988064553,0.1882010805603646,0.1909327180961571,0.3374103753690426,0.1042780748663101,1
CONN,N,0.0,HAYLEYS LEISURE,2024-01-18,22.0,22.0,22.0,22.0,3,5002.0,110044.0,0.0,-0.0222222222222222,0.0,21.95,21.39,21.616,1.0022779043280183,1.0285179990649835,1.0177646188008882,53.64140755914303,0.1703915492384311,0.0579331104894977,0.1124584387489333,0.0220142704945386,0.0911066304571542,0.0960053854585822,0.1408450704225352,-0.05,0
CCS,N,0.0,COLD STORES,2024-01-18,43.4,42.0,42.1,43.4,11,1863.0,79282.5,-0.0277136258660507,-0.0094117647058823,-0.0926724137931034,42.54,42.92,255.872,0.989656793606018,0.9808946877912396,0.1645353926963481,12.666079643037634,-47.71904910889226,-64.35532002325309,16.63627091436083,0.0357531270353677,0.0902187914652926,0.0916588821792224,0.4867256637168141,0.1733966745843229,1
JKH,N,0.0,JKH,2024-01-18,185.0,183.5,183.75,185.0,71,170957.0,31416662.75,-0.0067567567567567,-0.02,0.1703821656050954,186.975,174.025,160.51,0.9827517047733656,1.0558827754632956,1.1447884866986482,65.34679797862738,8.67389560044947,8.429623932261766,0.2442716681877037,0.0716710493793909,0.2960478665295268,0.3287698952120979,0.6123329021129797,0.0231292517006802,1
LIOC,N,0.0,LANKA IOC,2024-01-19,99.9,97.9,98.2,98.0,137,1127291.0,110492830.9,-0.0020325203252032,-0.0512077294685989,1.3719806763285027,102.29,78.525,65.87200000000001,0.9600156418027178,1.2505571474052848,1.4907699781394217,68.55734822967244,13.012714540884176,12.027838290464834,0.984876250419342,0.5198184984174012,2.7219297097631445,4.2311290342456696,0.5951346655082537,0.130346232179226,1
CONN,N,0.0,HAYLEYS LEISURE,2024-01-19,22.0,21.9,22.0,22.0,6,6306.0,138722.9,0.0,-0.0134529147982063,0.0426540284360188,21.97,21.435,21.606,1.0013654984069185,1.0263587590389551,1.0182356752753865,53.6414075579839,0.1711071697864419,0.0805679223488866,0.0905392474375553,0.0197776244282652,0.1142166802358594,0.1203134251850005,0.2823529411764706,-0.0227272727272727,0
CCS,N,0.0,COLD STORES,2024-01-19,43.0,42.0,42.5,42.0,9,10203.0,431476.0,0.009501187648456,-0.0023474178403756,-0.0860215053763441,42.54,42.72,243.652,0.999059708509638,0.9948501872659176,0.1744291038037857,13.128919346734094,-44.4444557454249,-60.373147167687456,15.928691422262553,0.0358597412212965,0.4898835188261616,0.4953520705461913,0.4109589041095891,0.1529411764705882,1
LLUB,N,0.0,CHEVRON,2024-01-19,94.2,93.1,93.5,93.1,42,264848.0,24866999.1,0.0,0.0053763440860215,-0.0105820105820105,93.63,93.075,102.585,0.9986115561251736,1.004566210045662,0.911439294243798,43.52242013718069,-1.964113607066622,-2.778251730426108,0.8141381233594855,0.0228286376076186,0.924603488384068,0.941484638621911,0.3685827117156647,0.1363636363636363,1
JKH,N,0.0,JKH,2024-01-19,184.0,183.5,183.5,184.0,90,408322.0,74944273.25,-0.001360544217687,-0.0107816711590296,0.1706539074960127,186.325,175.3625,161.015,0.9848383201395412,1.0464038776819444,1.1396453746545354,64.89993870673408,8.171495614244634,8.37799826865834,-0.2065026544137058,0.0716691040258655,0.6869042114649289,0.7588023199035793,0.7728638900815801,0.0149863760217983,1
COMB,N,0.0,COMMERCIAL BANK,2024-01-19,89.8,88.0,89.5,88.0,42,29061.0,2596481.8,0.0,-0.028230184581976,0.1623376623376624,92.14,85.96000000000001,82.27600000000001,0.9713479487736052,1.0411819450907398,1.087802032184355,56.1475388489212,3.040579811793904,3.078767748714755,-0.0381879369208508,0.1273543060695944,0.1178269580506269,0.1247034721616519,0.2856171370282216,0.0156424581005587,1
LIOC,N,0.0,LANKA IOC,2024-01-22,99.9,99.0,99.1,99.9,59,190157.0,18847634.8,0.0091649694501017,-0.0378640776699029,1.471321695760598,101.6,81.475,66.394,0.9753937007874016,1.2163240257747776,1.4926047534415758,69.13210103121847,12.46115337547856,12.11450130746758,0.3466520680109806,0.5193607789934627,0.5246769106648693,0.7664807197062059,0.2908553118067538,0.1251261352169526,1
COMB,N,0.0,COMMERCIAL BANK,2024-01-22,89.3,87.5,87.9,89.3,88,268515.0,23626375.7,-0.017877094972067,-0.0393442622950819,0.1475195822454309,91.41,86.525,82.39399999999999,0.961601575319987,1.0158913608783589,1.0668252542660874,52.83624064843538,2.6833779922855854,2.999689797428921,-0.3163118051433358,0.1274833068623778,1.0593423449333716,1.0991002084011536,0.6227883934890304,0.0455062571103526,1
CONN,N,0.0,HAYLEYS LEISURE,2024-01-22,21.9,21.1,21.8,21.1,7,6427.0,140009.7,-0.009090909090909,-0.009090909090909,0.0531400966183575,21.99,21.49,21.586,0.9913597089586176,1.0144253140995811,1.009913833039933,51.25584415329728,0.1537634859447259,0.0952070350680544,0.0585564508766714,0.0193383191981477,0.1160271662797289,0.1210009483310843,0.3381642512077294,0.0,0
JKH,N,0.0,JKH,2024-01-22,184.0,181.25,181.75,184.0,122,214044.0,39030842.5,-0.0095367847411443,-0.0228494623655913,0.1576433121019107,185.55,176.6,161.49,0.9795203449205064,1.0291619479048697,1.125456684624435,61.71835379332379,7.545153794691032,8.211429373864878,-0.6662755791738455,0.0717805991315861,0.440871646524107,0.4764323405405707,1.104072398190045,0.0398899587345254,1
LLUB,N,0.0,CHEVRON,2024-01-22,94.0,93.1,93.4,93.5,18,6453.0,603069.0,-0.0010695187165774,-0.0010695187165774,-0.0095440084835629,93.47,93.03,101.988,0.9992510966085376,1.0039772116521553,0.9157940149821548,43.25641881319602,-1.8224897339173936,-2.587099331124365,0.7646095972069715,0.0228254158501832,0.0227053655984331,0.023017686567093,0.1682242990654205,0.0706638115631691,1
CCS,N,0.0,COLD STORES,2024-01-22,43.0,42.0,42.5,42.0,15,3334.0,141400.3,0.0,0.0119047619047618,-0.0957446808510638,42.54,42.495,232.112,0.999059708509638,1.0001176609012823,0.1831012614599848,13.128919346715378,-41.37240162025332,-56.57299805820063,15.200596437947311,0.0357093887921974,0.1606483756878391,0.1631268673025971,0.6849315068493151,0.1599999999999999,1
LLUB,N,0.0,CHEVRON,2024-01-23,94.9,93.4,94.0,93.7,102,380169.0,35712931.0,0.006423982869379,0.0042735042735042,-0.0368852459016393,93.47,92.85,101.413,1.005670268535359,1.0123855681206246,0.9269028625521384,45.41218858054244,-1.6428984973028378,-2.39825916436006,0.7553606670572219,0.0213511463132763,1.43471234068328,1.471626747535492,0.9793566970715314,0.0824468085106382,1
CONN,N,0.0,HAYLEYS LEISURE,2024-01-23,21.3,20.7,21.0,21.1,11,8740.0,183235.6,-0.036697247706422,-0.054054054054054,0.0344827586206897,21.98,21.525,21.556,0.9554140127388536,0.9756097560975612,0.9742067173872704,43.01525957479434,0.0746051754026986,0.0910866631349833,-0.0164814877322846,0.0207235168113486,0.1737676464126623,0.1742308065738393,0.5789473684210527,0.0190476190476189,1
JKH,N,0.0,JKH,2024-01-23,181.75,179.0,179.75,181.75,245,1169864.0,210666108.5,-0.0110041265474553,-0.0348993288590604,0.1467304625199361,184.625,177.75,161.945,0.973595125253893,1.0112517580872011,1.1099447343233817,58.206416712878266,6.808901328719543,7.930923764835811,-1.1220224361162678,0.0718872315420954,2.307548315717986,2.431418025630161,2.079796264855688,0.0584144645340751,1
CCS,N,0.0,COLD STORES,2024-01-23,43.0,41.8,41.8,43.0,5,1341.0,56426.0,-0.0164705882352942,-0.0256410256410256,-0.0991379310344827,42.47,42.265,220.918,0.9842241582293384,0.9889979888796876,0.1892104762853185,12.989206071560588,-38.54988170315019,-52.96837478719054,14.41849308404035,0.0357646371788529,0.0653110921709484,0.0658929298045921,0.2457002457002456,0.2177033492822967,1
COMB,N,0.0,COMMERCIAL BANK,2024-01-23,88.5,87.5,87.5,88.5,42,4764.0,417283.0,-0.0045506257110353,-0.0384615384615384,0.1363636363636364,90.66,87.05,82.53199999999998,0.9651444959188176,1.0051694428489375,1.06019483351912,52.010425832141095,2.341030378798606,2.8679579137028584,-0.5269275349042517,0.1275324886986282,0.0208680614188573,0.0213341724223343,0.310192023633678,0.0742857142857142,1
LIOC,N,0.0,LANKA IOC,2024-01-23,99.5,98.5,99.0,99.5,133,297386.0,29445428.5,-0.0010090817356205,-0.0198019801980198,1.584856396866841,100.9,84.51,66.992,0.9811694747274528,1.1714589989350372,1.4777883926438975,68.98121988463161,11.87903390542597,12.067407827059258,-0.1883739216332873,0.5188031701084287,0.8542605666220318,1.1809813781272689,0.7085775173148642,0.1212121212121212,1
CONN,N,0.0,HAYLEYS LEISURE,2024-01-24,22.0,20.7,21.8,20.8,19,3011.0,65483.6,0.0380952380952381,-0.009090909090909,0.0845771144278606,21.96,21.61,21.542,0.9927140255009108,1.008792225821379,1.0119766038436544,51.42548748134107,0.075554018420739,0.0879801341921344,-0.0124261157713954,0.0220249863915483,0.1190768086940702,0.1192322118956743,1.2418300653594772,-0.0183486238532111,0
LIOC,N,0.0,LANKA IOC,2024-01-24,99.9,98.5,99.0,98.5,131,286018.0,28322812.5,0.0,-0.0030211480362537,1.625994694960212,100.425,87.575,67.62400000000001,0.9858103061986556,1.1304596060519554,1.4639772861705902,68.98121988446948,11.28758379179017,11.91144302000544,-0.6238592282152702,0.5186256091605435,0.8187170995193918,1.0955666394623584,0.7413695529145444,0.1111111111111111,1
COMB,N,0.0,COMMERCIAL BANK,2024-01-24,88.0,87.5,87.8,87.8,51,82340.0,7233338.1,0.0034285714285713,-0.0244444444444444,0.1537450722733246,90.01,87.635,82.678,0.9754471725363848,1.001882809379814,1.0619511841118556,52.60869330427935,2.070062529157255,2.7083788367937376,-0.6383163076364826,0.127427690182881,0.3853243552228203,0.3911672677873417,0.4099678456591639,0.0706150341685649,1
JKH,N,0.0,JKH,2024-01-24,180.0,178.0,178.75,180.0,184,595540.0,106367546.75,-0.0055632823365785,-0.0337837837837837,0.1385350318471336,183.775,178.8375,162.38,0.972656781390287,0.9995107290137696,1.100812907993595,56.47599880482439,6.074698954198055,7.55967880270826,-1.4849798485102044,0.0719434692852494,1.4162907683901804,1.4430233444509708,1.5580016934801018,0.0685314685314685,1
LLUB,N,0.0,CHEVRON,2024-01-24,94.4,94.0,94.0,94.2,48,56864.0,5346150.8,0.0,0.006423982869379,-0.0157068062827224,93.47,92.775,100.878,1.005670268535359,1.0132039881433574,0.9318186324074628,45.41218858023277,-1.4834706224931151,-2.215301455986671,0.7318308334935555,0.0208338212350922,0.2140267221004307,0.2197388375360423,0.4761904761904762,0.077127659574468,1
CCS,N,0.0,COLD STORES,2024-01-24,42.0,41.7,41.8,42.0,7,11691.0,488715.8,0.0,-0.0346420323325634,-0.0913043478260869,42.4,42.05499999999999,209.729,0.9858490566037736,0.993936511710855,0.1993048171688226,12.989206071539328,-35.89919080851783,-49.554537991456,13.655347182938172,0.0357653834559875,0.5566533189222133,0.5582256823759949,0.3553299492385787,0.2607655502392346,1
LIOC,N,0.0,LANKA IOC,2024-01-26,101.0,99.0,99.2,99.9,50,21049.0,2093669.0,0.002020202020202,0.0081300813008129,1.9176470588235297,99.97,90.835,68.292,0.992297689306792,1.0920900533935156,1.452585954430973,69.13745774341176,10.711517933052264,11.671458002614804,-0.9599400695625402,0.5170493831384181,0.0709742615881523,0.0870058173639825,0.334448160535117,0.1063508064516128,1
CCS,N,0.0,COLD STORES,2024-01-26,42.0,40.9,41.1,42.0,20,10115.0,415406.8,-0.0167464114832535,-0.0237529691211401,-0.0886917960088692,42.260000000000005,41.855,198.541,0.9725508755324184,0.9819615338669216,0.2070101389637405,12.830850443613912,-33.4691715513726,-46.33746470343932,12.868293152066729,0.035706961131072,0.4847447961220416,0.4790155945563525,1.0869565217391306,0.3625304136253041,1
COMB,N,0.0,COMMERCIAL BANK,2024-01-26,88.0,87.7,88.0,87.9,55,225111.0,19807340.1,0.0022779043280183,-0.0167597765363128,0.1748998664886514,89.47999999999999,88.28999999999999,82.84200000000001,0.9834599910594548,0.996715369804055,1.062263103256802,53.029101128472185,1.850129740644448,2.53672901756388,-0.686599276919432,0.1272767646082473,1.088669252714165,1.093481204100875,0.4797208896641953,0.0681818181818181,1
JKH,N,0.0,JKH,2024-01-26,182.5,180.0,181.5,180.0,92,1105007.0,200201211.25,0.0153846153846153,-0.0122448979591837,0.1709677419354838,183.175,180.1625,162.905,0.990855739047359,1.0074238534656212,1.114146281575151,59.99792338215708,5.649615054453903,7.177666053057389,-1.5280509986034856,0.0717796759959529,2.424738406943792,2.4833513067820294,0.8020924149956408,0.0578512396694214,1
LLUB,N,0.0,CHEVRON,2024-01-26,94.3,93.6,94.0,94.2,23,3325.0,312519.9,0.0,0.0053475935828877,-0.0073917634635691,93.59,92.74,100.433,1.004380809915589,1.013586370498167,0.9359473479832326,45.412188579899286,-1.3416570952491045,-2.040572583839157,0.6989154885900533,0.0207529692307767,0.0126604594242746,0.0130009129156859,0.2493224932249322,0.0851063829787234,1
CONN,N,0.0,HAYLEYS LEISURE,2024-01-26,22.0,21.9,21.9,22.0,3,4908.0,107576.0,0.0045871559633026,-0.0045454545454546,0.0528846153846152,21.9,21.665,21.53,1.0,1.010846988229864,1.0171853228053878,52.37174331923864,0.0834136074699642,0.0870668288477004,-0.0036532213777361,0.0208241325523013,0.2110078332573796,0.2114001400759777,0.2040816326530612,-0.0273972602739725,0
COMB,N,0.0,COMMERCIAL BANK,2024-01-29,88.7,87.4,88.0,87.5,70,69144.0,6060837.7,0.0,-0.0167597765363128,0.2188365650969528,89.07000000000001,89.08,83.00399999999999,0.9879869765353092,0.9878760664571172,1.0601898703676933,53.02910112821888,1.6567336272438524,2.3607299394998744,-0.703996312256022,0.1267858806929717,0.3538442643085237,0.3496327166721863,0.6582040432534086,0.0749999999999999,1
LLUB,N,0.0,CHEVRON,2024-01-29,94.2,92.2,94.0,94.0,27,2909.0,272649.0,0.0,0.0053475935828877,0.0432852386237514,93.69,92.935,99.923,1.0033087842886117,1.011459622316673,0.9407243577554718,45.41218857954014,-1.215260091337143,-1.8755100853387543,0.6602499940016116,0.0173534414007796,0.0112286493061995,0.0114967996751795,0.3459320948110186,0.0957446808510638,1
LIOC,N,0.0,LANKA IOC,2024-01-29,100.0,99.1,99.2,100.0,50,37856.0,3757567.2,0.0,0.010183299389002,2.17948717948718,99.54,94.235,68.992,0.9965842877235284,1.0526874303602696,1.4378478664192949,69.13745774322425,10.138115702610309,11.364789542613906,-1.226673840003599,0.5157693390950148,0.1424257678673682,0.1620024891001242,0.3920031360250882,0.1517137096774193,1
JKH,N,0.0,JKH,2024-01-29,182.25,181.0,181.5,181.0,64,761684.0,138522974.75,0.0,-0.0108991825613079,0.194078947368421,182.775,181.6375,163.405,0.9930242100943784,0.9992429977289932,1.1107371255469538,59.99792338196696,5.252189035515244,6.792570649548961,-1.5403816140337172,0.0714932940656469,1.641651095583193,1.6702344289425186,0.5807622504537205,0.0482093663911845,1
CONN,N,0.0,HAYLEYS LEISURE,2024-01-29,21.8,21.6,21.7,21.6,2,8000.0,173900.0,-0.0091324200913242,-0.0136363636363636,0.0187793427230045,21.84,21.685,21.514,0.9935897435897436,1.000691722388748,1.0086455331412103,50.26281597885647,0.0726664067823747,0.0841867444346353,-0.0115203376522605,0.0203580328029695,0.3382377811601555,0.3361016526015823,0.1374570446735395,-0.0230414746543778,0
CCS,N,0.0,COLD STORES,2024-01-29,42.0,42.0,42.0,42.0,6,612.0,25704.0,0.0218978102189779,-0.0117647058823529,0.0526315789473683,42.2,41.96,187.321,0.995260663507109,1.000953288846521,0.2242140496794273,14.27786541833727,-31.112100377810137,-43.292391838313485,12.180291460503348,0.0246771199038554,0.0331444137852599,0.0333845724090419,0.4743083003952569,0.3523809523809523,1
CCS,N,0.0,COLD STORES,2024-01-30,42.5,41.8,42.2,42.0,19,16558.0,695760.9,0.0047619047619047,-0.0070588235294116,0.0876288659793815,42.22,42.13,176.165,0.9995262908574136,1.0016615238547353,0.2395481508812761,14.617063566719736,-28.894883926981315,-40.41289025604705,11.518006329065734,0.0236159065459578,0.9193934379806438,0.920714545869611,1.835748792270532,0.3199052132701421,1
JKH,N,0.0,JKH,2024-01-30,182.0,178.5,178.75,182.0,121,59580.0,10696152.5,-0.0151515151515151,-0.0165061898211829,0.1916666666666666,182.05,183.075,163.84,0.9818731117824772,0.9763758022668306,1.09100341796875,54.85037751066226,4.661588148477676,6.366374149334704,-1.7047860008570277,0.0715300502134791,0.140191154568748,0.1383982207574754,1.150190114068441,0.0741258741258741,1
CONN,N,0.0,HAYLEYS LEISURE,2024-01-30,21.4,20.7,21.0,20.7,27,14313.0,299001.7,-0.032258064516129,-0.036697247706422,0.0096153846153845,21.74,21.695,21.484,0.965961361545538,0.9679649688868402,0.9774716067771364,43.63921391350049,0.0075776722632454,0.0688649300003573,-0.0612872577371118,0.0210012736103366,0.5953232622367151,0.5688900262396654,1.7252396166134183,0.0238095238095238,1
COMB,N,0.0,COMMERCIAL BANK,2024-01-30,88.4,87.0,87.1,88.4,74,45562.0,4003460.6,-0.0102272727272727,-0.0091012514220706,0.2442857142857142,88.63000000000001,89.93499999999999,83.148,0.9827372221595396,0.9684772335575694,1.0475297060662914,50.68264076372142,1.4145374286850654,2.171491437336913,-0.7569540086518476,0.1264779404959738,0.2603056457450522,0.251099101091871,0.8172280508006626,0.0872560275545351,1
LIOC,N,0.0,LANKA IOC,2024-01-30,103.0,99.3,102.0,99.3,198,884154.0,89874160.0,0.0282258064516127,0.0292633703329969,2.4,99.44,97.835,69.71,1.0257441673370875,1.0425716768027802,1.4632047052072874,71.47065157944255,9.79669668214882,11.05117097052089,-1.2544742883720694,0.5149508823584946,3.218161537765773,3.3695773585380326,1.6465696465696469,0.1323529411764706,1
LLUB,N,0.0,CHEVRON,2024-01-30,94.1,93.5,94.0,94.0,32,15372.0,1443751.7,0.0,0.006423982869379,0.0892236384704519,93.74,93.32,99.353,1.0027736291871134,1.00728675525075,0.9461214054935432,45.41218857915338,-1.102381981818226,-1.7208844646346488,0.6185024828164227,0.0138851075231789,0.1248611536985405,0.1250801781949682,0.545144804088586,0.1063829787234042,1
LLUB,N,0.0,CHEVRON,2024-01-31,94.4,94.0,94.1,94.1,33,24183.0,2275476.3,0.001063829787234,0.001063829787234,0.0803673938002296,93.79,93.67,98.76,1.0033052564239258,1.0045905839649836,0.9528149048197648,45.908310422690256,-0.993404750920874,-1.575388521891894,0.58198377097102,0.0138539519448506,0.2000411944402395,0.2003670375799134,0.6173994387277829,0.1052072263549416,1
JKH,N,0.0,JKH,2024-01-31,179.75,178.75,179.25,179.75,83,284738.0,51020924.0,0.0027972027972027,-0.0027816411682892,0.2362068965517241,181.35,184.7875,164.295,0.9884201819685692,0.9700331461814248,1.0910252898749202,55.596319356058366,4.185629184006899,5.930225156269144,-1.7445959722622444,0.0708081577382025,0.6820709817289498,0.6653752395780227,0.7992296581608089,0.0767085076708507,1
CCS,N,0.0,COLD STORES,2024-01-31,43.5,42.1,43.5,42.5,12,121810.0,5298319.1,0.0308056872037914,0.0406698564593301,0.1182519280205656,42.28,42.36,165.015,1.0288552507095554,1.026912181303116,0.2636123988728298,16.918313762254243,-26.724758400810792,-37.6752638849998,10.950505484189009,0.0243299798327446,5.205233009065678,5.3339641152950765,1.170731707317073,0.2666666666666667,1
CONN,N,0.0,HAYLEYS LEISURE,2024-01-31,21.9,20.9,21.5,20.9,14,6910.0,148264.0,0.0238095238095237,0.0238095238095237,0.0238095238095237,21.67,21.72,21.45,0.9921550530687588,0.9898710865561696,1.0023310023310024,48.8265974412388,-0.0036180903630054,0.0543683259276847,-0.0579864162906902,0.0215514957293472,0.3366757291392599,0.3281703818372754,0.915032679738562,-0.0186046511627906,0
