COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,PRICE HIGH (Rs.),PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.),SHARE VOLUME (No.),TURNOVER (Rs.)
LLUB,N,0.0,CHEVRON,2024-02-09,98.5,96.0,98.4,96.0,218,602706.0,58786751.9
LLUB,N,0.0,CHEVRON,2024-02-12,99.6,98.0,98.0,98.6,154,206883.0,20430755.1
LLUB,N,0.0,CHEVRON,2024-02-13,99.6,97.5,98.2,98.0,91,80524.0,7906396.7
LLUB,N,0.0,CHEVRON,2024-02-14,98.9,97.0,98.1,98.9,51,148538.0,14550201.2
LLUB,N,0.0,CHEVRON,2024-02-15,100.0,98.2,99.9,98.5,202,431810.0,42892920.3
LLUB,N,0.0,CHEVRON,2024-02-16,100.5,98.0,98.0,99.9,44,32621.0,3207039.6
LLUB,N,0.0,CHEVRON,2024-02-19,98.5,97.5,97.8,98.0,39,46721.0,4562423.7
LLUB,N,0.0,CHEVRON,2024-02-20,98.0,97.7,97.7,97.7,19,7819.0,764326.9
LLUB,N,0.0,CHEVRON,2024-02-21,98.8,97.5,98.5,97.5,49,162003.0,15886030.4
LLUB,N,0.0,CHEVRON,2024-02-22,98.5,97.7,98.0,98.5,30,30459.0,2984557.4
LLUB,N,0.0,CHEVRON,2024-02-26,98.3,97.8,98.0,98.0,42,45789.0,4486641.3
LLUB,N,0.0,CHEVRON,2024-02-27,98.5,97.8,98.2,97.8,41,20902.0,2049541.9
LLUB,N,0.0,CHEVRON,2024-02-28,105.0,100.5,104.0,100.5,462,1029531.0,106622792.25
LLUB,N,0.0,CHEVRON,2024-02-29,104.5,103.0,103.0,104.0,96,62583.0,6456032.5
LLUB,N,0.0,CHEVRON,2024-03-01,103.75,102.5,103.25,103.75,119,69850.0,7203538.5
LLUB,N,0.0,CHEVRON,2024-03-04,103.75,102.5,103.25,103.0,118,85834.0,8867932.25
LLUB,N,0.0,CHEVRON,2024-03-05,103.5,102.5,103.25,103.0,125,109879.0,11359840.5
LLUB,N,0.0,CHEVRON,2024-03-06,108.0,103.0,106.25,103.75,329,583348.0,61270026.75
LLUB,N,0.0,CHEVRON,2024-03-07,100.5,99.0,100.0,100.0,336,539767.0,53956425.65
LLUB,N,0.0,CHEVRON,2024-03-11,102.25,100.75,101.75,101.0,171,254742.0,25823993.5
LLUB,N,0.0,CHEVRON,2024-03-12,101.75,101.0,101.25,101.75,70,20296.0,2055435.5
LLUB,N,0.0,CHEVRON,2024-03-13,103.0,101.0,102.0,101.0,111,147762.0,15063615.75
LLUB,N,0.0,CHEVRON,2024-03-14,103.5,102.5,103.0,103.0,56,94613.0,9747912.25
LLUB,N,0.0,CHEVRON,2024-03-15,104.5,103.0,104.0,103.0,106,196494.0,20426100.5
LLUB,N,0.0,CHEVRON,2024-03-18,104.25,101.75,104.0,103.25,138,477573.0,49649016.25
