COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,PRICE HIGH (Rs.),PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.),SHARE VOLUME (No.),TURNOVER (Rs.)
COMB,N,0.0,COMMERCIAL BANK,2022-01-25,84.5,82.5,82.8,84.5,102,119329.0,9928904.3
COMB,N,0.0,COMMERCIAL BANK,2022-01-26,83.0,82.0,82.1,82.5,90,76042.0,6254290.0
COMB,N,0.0,COMMERCIAL BANK,2022-01-27,83.5,82.0,82.1,82.7,123,256700.0,21278110.1
COMB,N,0.0,COMMERCIAL BANK,2022-01-28,82.9,81.5,81.6,82.0,75,60805.0,4998564.7
COMB,N,0.0,COMMERCIAL BANK,2022-01-31,83.0,82.0,82.6,82.0,79,133228.0,10956255.9
COMB,N,0.0,COMMERCIAL BANK,2022-02-01,83.0,81.5,82.2,82.0,89,58796.0,4846450.2
COMB,N,0.0,COMMERCIAL BANK,2022-02-02,82.4,81.6,82.0,82.2,106,267664.0,21935518.4
COMB,N,0.0,COMMERCIAL BANK,2022-02-03,82.5,80.0,82.0,82.0,139,342882.0,27969094.3
COMB,N,0.0,COMMERCIAL BANK,2022-02-07,82.2,80.0,80.6,82.2,200,310593.0,25153988.3
COMB,N,0.0,COMMERCIAL BANK,2022-02-08,82.5,80.2,80.5,82.5,149,454697.0,36612240.4
COMB,N,0.0,COMMERCIAL BANK,2022-02-09,81.0,79.6,79.8,80.5,148,407832.0,32778433.2
COMB,N,0.0,COMMERCIAL BANK,2022-02-10,81.0,78.2,79.9,79.6,184,118292.0,9345047.9
COMB,N,0.0,COMMERCIAL BANK,2022-02-11,80.4,79.0,79.9,79.0,75,31138.0,2489126.9
COMB,N,0.0,COMMERCIAL BANK,2022-02-14,81.0,79.0,79.0,80.5,167,331196.0,26223777.5
COMB,N,0.0,COMMERCIAL BANK,2022-02-15,81.9,79.9,80.1,80.0,66,57414.0,4594281.0
COMB,N,0.0,COMMERCIAL BANK,2022-02-17,82.9,80.3,82.1,81.0,143,97832.0,7999860.6
COMB,N,0.0,COMMERCIAL BANK,2022-02-18,82.1,81.5,81.6,82.1,107,63171.0,5159116.2
COMB,N,0.0,COMMERCIAL BANK,2022-02-21,82.0,79.1,80.1,81.6,169,162080.0,13060778.3
COMB,N,0.0,COMMERCIAL BANK,2022-02-22,81.4,79.2,81.0,79.5,100,57157.0,4574054.5
COMB,N,0.0,COMMERCIAL BANK,2022-02-23,81.0,78.6,80.0,81.0,183,128860.0,10226326.9
COMB,N,0.0,COMMERCIAL BANK,2022-02-24,80.8,78.5,78.9,79.5,150,154523.0,12246772.5
COMB,N,0.0,COMMERCIAL BANK,2022-02-25,80.5,78.5,80.1,79.0,228,4350230.0,343709084.3
COMB,N,0.0,COMMERCIAL BANK,2022-02-28,82.5,79.8,81.9,82.0,309,1373924.0,111439914.0
COMB,N,0.0,COMMERCIAL BANK,2022-03-02,83.0,81.0,81.3,82.5,136,188977.0,15377766.4
COMB,N,0.0,COMMERCIAL BANK,2022-03-03,82.2,81.1,81.3,81.3,96,284397.0,23308959.2
COMB,N,0.0,COMMERCIAL BANK,2022-03-04,81.9,81.0,81.3,81.9,66,30021.0,2440814.9
COMB,N,0.0,COMMERCIAL BANK,2022-03-07,82.0,80.0,80.2,81.4,152,382989.0,30751001.5
COMB,N,0.0,COMMERCIAL BANK,2022-03-08,80.5,79.0,79.3,80.2,114,100181.0,7997842.0
COMB,N,0.0,COMMERCIAL BANK,2022-03-09,80.0,76.0,77.5,76.0,127,142156.0,11009742.9
COMB,N,0.0,COMMERCIAL BANK,2022-03-10,81.0,77.5,79.5,78.0,99,63167.0,5008364.0
COMB,N,0.0,COMMERCIAL BANK,2022-03-11,81.5,79.0,79.0,81.5,72,38022.0,3021685.3
COMB,N,0.0,COMMERCIAL BANK,2022-03-14,81.3,78.1,78.5,81.0,114,51520.0,4048883.2
COMB,N,0.0,COMMERCIAL BANK,2022-03-15,78.7,77.5,77.8,78.7,104,75135.0,5885776.0
COMB,N,0.0,COMMERCIAL BANK,2022-03-16,79.5,77.6,78.8,78.0,62,17794.0,1393090.3
COMB,N,0.0,COMMERCIAL BANK,2022-03-18,79.0,76.7,77.2,79.0,403,769563.0,59798371.7
COMB,N,0.0,COMMERCIAL BANK,2022-03-21,78.5,77.6,78.4,77.8,90,132500.0,10325001.4
COMB,N,0.0,COMMERCIAL BANK,2022-03-22,79.5,77.0,77.0,79.0,300,298719.0,23228417.3
COMB,N,0.0,COMMERCIAL BANK,2022-03-23,77.1,76.4,76.6,77.1,203,131876.0,10129176.1
COMB,N,0.0,COMMERCIAL BANK,2022-03-24,78.5,76.6,77.0,76.9,160,508401.0,39151997.1
COMB,N,0.0,COMMERCIAL BANK,2022-03-25,78.8,75.9,76.1,77.0,271,374367.0,28587258.5
COMB,N,0.0,COMMERCIAL BANK,2022-03-28,76.3,74.5,74.9,76.3,250,363387.0,27360451.4
COMB,N,0.0,COMMERCIAL BANK,2022-03-29,75.4,72.0,72.2,75.0,236,296510.0,21643831.7
COMB,N,0.0,COMMERCIAL BANK,2022-03-30,73.0,69.5,70.0,73.0,390,453068.0,31825916.3
COMB,N,0.0,COMMERCIAL BANK,2022-03-31,69.0,61.0,62.7,69.0,210,163308.0,10345617.6
COMB,N,0.0,COMMERCIAL BANK,2024-01-02,98.0,94.5,96.9,95.5,218,120591.0,11587528.8
COMB,N,0.0,COMMERCIAL BANK,2024-01-03,97.5,95.7,95.9,96.0,144,218632.0,20992986.9
COMB,N,0.0,COMMERCIAL BANK,2024-01-04,96.0,95.2,95.5,96.0,86,377339.0,36051604.1
COMB,N,0.0,COMMERCIAL BANK,2024-01-05,96.2,95.0,95.2,96.2,92,238327.0,22689253.1
COMB,N,0.0,COMMERCIAL BANK,2024-01-08,95.5,94.0,95.0,95.2,115,351582.0,33402491.3
COMB,N,0.0,COMMERCIAL BANK,2024-01-09,95.0,94.0,94.3,95.0,34,19420.0,1829595.0
COMB,N,0.0,COMMERCIAL BANK,2024-01-10,94.7,94.0,93.3,94.3,66,132821.0,12418747.0
COMB,N,0.0,COMMERCIAL BANK,2024-01-11,93.3,91.8,92.1,93.3,112,526800.0,48653056.7
COMB,N,0.0,COMMERCIAL BANK,2024-01-12,92.4,91.2,91.5,92.1,73,150619.0,13815031.9
COMB,N,0.0,COMMERCIAL BANK,2024-01-16,91.5,90.6,91.0,91.4,92,365108.0,33351843.0
COMB,N,0.0,COMMERCIAL BANK,2024-01-17,91.3,90.0,90.0,91.3,70,77539.0,6981862.3
COMB,N,0.0,COMMERCIAL BANK,2024-01-18,89.8,88.0,89.5,89.1,77,34071.0,3010210.1
COMB,N,0.0,COMMERCIAL BANK,2024-01-19,89.8,88.0,89.5,88.0,42,29061.0,2596481.8
COMB,N,0.0,COMMERCIAL BANK,2024-01-22,89.3,87.5,87.9,89.3,88,268515.0,23626375.7
COMB,N,0.0,COMMERCIAL BANK,2024-01-23,88.5,87.5,87.5,88.5,42,4764.0,417283.0
COMB,N,0.0,COMMERCIAL BANK,2024-01-24,88.0,87.5,87.8,87.8,51,82340.0,7233338.1
COMB,N,0.0,COMMERCIAL BANK,2024-01-26,88.0,87.7,88.0,87.9,55,225111.0,19807340.1
COMB,N,0.0,COMMERCIAL BANK,2024-01-29,88.7,87.4,88.0,87.5,70,69144.0,6060837.7
COMB,N,0.0,COMMERCIAL BANK,2024-01-30,88.4,87.0,87.1,88.4,74,45562.0,4003460.6
COMB,N,0.0,COMMERCIAL BANK,2024-01-31,87.1,86.0,86.2,86.7,103,70960.0,6138104.2
COMB,N,0.0,COMMERCIAL BANK,2024-02-01,89.0,86.1,88.1,87.0,169,572069.0,49801335.9
COMB,N,0.0,COMMERCIAL BANK,2024-02-02,89.0,87.9,88.0,89.0,133,93541.0,8253107.0
COMB,N,0.0,COMMERCIAL BANK,2024-02-06,88.5,87.5,87.7,88.5,230,485247.0,42687586.6
COMB,N,0.0,COMMERCIAL BANK,2024-02-07,89.0,88.0,89.0,88.0,54,98731.0,8765563.1
COMB,N,0.0,COMMERCIAL BANK,2024-02-08,89.7,88.9,89.0,89.0,49,106107.0,9456758.1
COMB,N,0.0,COMMERCIAL BANK,2024-02-09,89.5,88.8,89.5,89.5,56,154746.0,13797246.3
COMB,N,0.0,COMMERCIAL BANK,2024-02-12,89.9,89.3,89.5,89.7,52,47945.0,4290836.6
COMB,N,0.0,COMMERCIAL BANK,2024-02-13,89.9,88.8,89.5,89.9,69,803452.0,71896629.5
COMB,N,0.0,COMMERCIAL BANK,2024-02-14,89.0,88.5,88.6,89.0,33,1498396.0,134085574.8
COMB,N,0.0,COMMERCIAL BANK,2024-02-15,89.5,88.4,89.5,88.6,109,1196328.0,106491727.9
COMB,N,0.0,COMMERCIAL BANK,2024-02-16,90.0,89.0,90.0,89.0,97,169153.0,15138013.8
COMB,N,0.0,COMMERCIAL BANK,2024-02-19,91.5,89.6,91.1,90.0,102,434433.0,39313259.3
COMB,N,0.0,COMMERCIAL BANK,2024-02-20,91.5,90.3,90.6,91.1,78,128709.0,11657456.6
COMB,N,0.0,COMMERCIAL BANK,2024-02-21,91.4,90.6,91.0,91.0,75,255216.0,23203850.1
COMB,N,0.0,COMMERCIAL BANK,2024-02-22,91.6,90.9,91.3,91.1,129,180095.0,16400681.2
COMB,N,0.0,COMMERCIAL BANK,2024-02-26,92.9,91.0,91.0,91.2,85,55286.0,5050376.7
COMB,N,0.0,COMMERCIAL BANK,2024-02-27,91.2,90.3,91.0,91.2,95,456088.0,41490407.8
COMB,N,0.0,COMMERCIAL BANK,2024-02-28,91.0,90.2,90.4,91.0,58,35541.0,3217165.9
