COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,PRICE HIGH (Rs.),PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.),SHARE VOLUME (No.),TURNOVER (Rs.)
JKH,N,0.0,JKH,2025-03-12,20.8,20.5,20.7,20.7,442,13007362.0,268015822.5
JKH,N,0.0,JKH,2025-03-14,20.8,20.6,20.7,20.7,303,705626.0,14616681.1
JKH,N,0.0,JKH,2025-03-17,20.9,20.3,20.5,20.5,581,3600836.0,73742019.7
JKH,N,0.0,JKH,2025-03-18,20.5,20.1,20.2,20.2,589,6676755.0,134943511.2
JKH,N,0.0,JKH,2025-03-19,20.2,20.0,20.1,20.1,500,7234898.0,144864998.8
JKH,N,0.0,JKH,2025-03-20,20.7,20.1,20.5,20.5,326,7919770.0,160255727.4
JKH,N,0.0,JKH,2025-03-21,20.6,20.4,20.5,20.5,472,12530425.0,256925598.2
JKH,N,0.0,JKH,2025-03-24,20.6,20.3,20.4,20.4,374,2418056.0,49030174.7
JKH,N,0.0,JKH,2025-03-25,20.5,20.2,20.3,20.3,422,13428551.0,274744817.6
JKH,N,0.0,JKH,2025-03-26,20.4,20.1,20.1,20.1,489,4660659.0,94030867.8
JKH,N,0.0,JKH,2025-03-27,20.3,19.9,20.2,20.2,521,6637644.0,133419158.3
JKH,N,0.0,JKH,2025-03-28,20.5,20.1,20.2,20.2,427,9494513.0,191992234.3
JKH,N,0.0,JKH,2025-04-01,20.4,,20.3,20.2,481,3388976.0,68381517.5
JKH,N,0.0,JKH,2025-04-02,20.5,20.1,20.2,20.2,706,16436000.0,332374668.7
JKH,N,0.0,JKH,2025-04-03,20.2,19.9,20.0,20.0,1274,31005753.0,619601210.7
JKH,N,0.0,JKH,2025-04-04,20.0,19.5,19.6,19.6,1204,15387544.0,301440496.8
JKH,N,0.0,JKH,2025-04-07,19.5,18.3,18.7,18.7,2015,49316365.0,929142881.7
JKH,N,0.0,JKH,2025-04-08,19.8,18.8,19.7,19.7,910,13004556.0,253658223.9
JKH,N,0.0,JKH,2025-04-09,19.7,19.1,19.2,19.2,840,45569724.0,881068632.7
JKH,N,0.0,JKH,2025-04-10,20.5,19.5,20.1,20.1,1048,48065433.0,952518883.5
JKH,N,0.0,JKH,2025-04-11,20.1,19.9,20.0,20.0,509,2124511.0,42475967.9
JKH,N,0.0,JKH,2025-04-16,20.2,20.0,20.0,20.0,544,1298763.0,26035297.1
JKH,N,0.0,JKH,2025-04-17,20.3,19.9,20.0,20.0,442,1421364.0,28464416.8
JKH,N,0.0,JKH,2025-04-21,20.3,19.9,19.9,19.9,701,2007506.0,40066502.4
JKH,N,0.0,JKH,2025-04-22,20.0,19.6,19.7,19.7,1042,7994259.0,157203438.6
JKH,N,0.0,JKH,2025-04-23,20.0,19.6,19.9,19.9,383,3868878.0,76430112.2
JKH,N,0.0,JKH,2025-04-24,20.1,19.9,20.0,20.0,246,3001104.0,60025882.0
JKH,N,0.0,JKH,2025-04-25,20.2,19.9,20.1,20.1,373,14174992.0,283960247.0
JKH,N,0.0,JKH,2025-04-28,20.7,20.1,20.5,20.5,474,11754150.0,240365488.0
JKH,N,0.0,JKH,2025-04-29,20.9,20.6,20.8,20.8,366,2642815.0,54844109.7
JKH,N,0.0,JKH,2025-04-30,20.9,20.7,20.7,20.7,436,8309777.0,172480969.8
JKH,N,0.0,JKH,2025-05-02,20.8,20.2,20.3,20.3,662,5297924.0,107819436.3
JKH,N,0.0,JKH,2025-05-05,20.8,20.4,20.6,20.6,382,13686127.0,281871836.1
JKH,N,0.0,JKH,2025-05-06,20.8,20.6,20.6,20.6,219,513725.0,10608034.8
JKH,N,0.0,JKH,2025-05-07,20.6,20.1,20.1,20.1,819,8647345.0,174786538.4
JKH,N,0.0,JKH,2025-05-08,20.3,20.1,20.2,20.2,345,5229235.0,105648449.8
JKH,N,0.0,JKH,2025-05-09,20.4,20.1,20.2,20.2,282,2302452.0,46573921.2
